loadcase,configuration,partition,component,section_id,label,cen_x,cen_y,cen_z,Fx,Fy,Fz,Mx,My,Mz
LC11016035,ALL,vehicle,vehicle,5,Mid Body 2,138.97,0.0,100.0,-31.0532194,-82.6038434127,-133.6166746946,-15.863558609835309,50.21009379434145,-6.2458854284195695
LC11016035,ALL,vehicle,vehicle,6,Mid Body 3,148.97,0.0,100.0,-41.9810495117,-111.7584009223,-186.1366026255,-124.16155481327951,-102.90475601637081,10.871839748182538
LC11016035,ALL,vehicle,vehicle,7,Mid Body 4,158.97,0.0,100.0,-39.332413217,-106.626763471,-142.4409216844,-25.944378482014145,39.82789785720888,7.908393901307136
LC11016035,ALL,vehicle,vehicle,8,Aft Body 1,168.97,0.0,100.0,-26.872054096,-74.396484039,-117.946690565,-41.72891382136004,-105.48643981423447,60.935054373550884
LC11016035,ALL,vehicle,vehicle,9,Aft Body 2,178.97,0.0,100.0,-3.8131847043,-42.655874665,-95.0506417448,-9.108220961772531,35.53019079121441,30.860894845141047
LC11016035,ALL,vehicle,vehicle,10,Aft Body 3,189.485,0.0,100.0,-34.64580243,-47.036163629,-98.4767583043,-16.653641794018768,-186.42818627010092,20.986491824203767
LC11016067,ALL,component,fuselage,30000001,Nosecone,102.3575,0.0,100.0,26.921677940000002,-9.175089902000003,-33.03587166,-0.6822284217920469,67.23666349579071,-1.817736582744942
LC11016067,ALL,component,fuselage,30000002,Fwd Body 1,108.97,0.0,100.0,-22.9280161572,-88.458520569,-106.380703139,-58.06280060586323,118.066099344127,-47.67203048693773
LC11016067,ALL,component,fuselage,30000003,Fwd Body 2,118.97,0.0,100.0,-52.386876541,-79.0658028077,-115.52252482200001,42.75299434220324,26.35449995235649,-33.67979586085676
LC11016067,ALL,component,fuselage,30000004,Mid Body 1,128.97,0.0,100.0,-28.0545431264,-76.384581494,-113.2007854,-40.40709413123113,-19.895733665498483,28.005507618679985
LC11016067,ALL,component,fuselage,30000005,Mid Body 2,138.97,0.0,100.0,-30.5640715678,-82.991358741,-131.6361190853,-12.029901728343248,39.16047030083246,-5.731238000842495
LC11016067,ALL,component,fuselage,30000006,Mid Body 3,148.97,0.0,100.0,-31.296906375,-85.093904102,-142.2988256208,-13.555341903471344,-127.64218254648586,4.5128289651675
LC11016067,ALL,component,fuselage,30000007,Mid Body 4,158.97,0.0,100.0,-36.393339945,-101.237968771,-130.40633735358,2.033366956648024,40.62803060025544,-2.1762555305758724
LC11016067,ALL,component,fuselage,30000008,Aft Body 1,168.97,0.0,100.0,-24.759537801,-71.259946994,-110.745085352,-30.43140132740882,-118.96656509250352,67.3679736357808
LC11016067,ALL,component,fuselage,30000009,Aft Body 2,178.97,0.0,100.0,-0.3802099739000002,-46.203277548,-74.151916015,24.300156144437096,-5.232884606532025,-1.185337522172631
LC11016067,ALL,component,fuselage,30000010,Aft Body 3,186.985,0.0,100.0,-23.84655756,-28.981214969,-43.997897393,-18.152898679043574,63.276612422982,-40.01787628769671
LC11016067,ALL,component,tail lh,70000004,Fin LH 4,188.1517863,-12.894,106.6768274,-0.6588246,-2.62160354,-4.73873839,0.16131066585097642,0.33132187644810074,-0.7322776606464458
LC11016067,ALL,component,tail lh,70000003,Fin LH 3,186.7453776,-10.46066667,105.6927033,-1.1495839,-4.348256161,-7.70155055,2.439731924717762,8.037898812369122,-6.144438485240812
LC11016067,ALL,component,tail lh,70000002,Fin LH 2,185.3389688,-8.027333333,104.7085793,-1.2238797,-4.884977932,-8.82730138,2.183644651105169,8.012384222683295,-6.273807400467376
LC11016067,ALL,component,tail lh,70000001,Fin LH 1,183.3349327,-4.56,103.30627,-2.1027066,-7.74230847,-13.54431116,12.665100686993128,20.678360283823622,-15.379436718270199
LC11016067,ALL,component,tail lower,60000004,Fin Lower 4,186.644473,0.0,90.83075,-0.4408752,-3.07820557,-1.8464863,-0.935366793587491,4.061347226480052,-0.6165286119153279
LC11016067,ALL,component,tail lower,60000003,Fin Lower 3,185.3776247,0.0,93.025,-0.5089324,-4.03173067,-2.1466112,-3.5137031061900075,4.7892259001833395,-1.8486680053204054
LC11016067,ALL,component,tail lower,60000002,Fin Lower 2,184.4322155,0.0,94.6625,-0.733841,-5.066319152,-3.1169244,-4.623246394041985,6.906686881691769,-3.8680763687426634
LC11016067,ALL,component,tail lower,60000001,Fin Lower 1,183.4868063,0.0,96.3,-0.856197,-5.600577313,-3.6628522,-5.341518916559949,8.314410049271146,-5.692567386452538
LC11016067,ALL,component,tail rh,80000001,Fin RH 1,183.3349327,4.56,103.30627,-2.0519802,-6.2317653,-8.90281074,-6.176135149351012,18.782331870176904,-14.17609902500476
LC11016067,ALL,component,tail rh,80000002,Fin RH 2,185.3389688,8.027333333,104.7085793,-1.1379749,-3.7174845,-4.5634,-2.2565151198586477,9.048367257439622,-7.333321993303684
LC11016067,ALL,component,tail rh,80000003,Fin RH 3,186.7453776,10.46066667,105.6927033,-1.0742069,-3.5950368,-4.30221883,-1.935121421374049,9.56740198405248,-6.385716907218352
LC11016067,ALL,component,tail rh,80000004,Fin RH 4,188.1517863,12.894,106.6768274,-0.580072,-2.0229396,-2.2145158,-0.3430660418250113,3.4646219016992745,-1.5296819578925351
LC11016067,CC,component,wing lh,40000001,LH Wing 1,146.164,-3.6555,96.0,-2.2928529,-6.025066,-9.0716925,1.2745755093500293,-4.854362442499678,3.003785635549889
LC11016067,CC,component,wing lh,40000002,LH Wing 2,150.1847,-4.0157,96.0,-3.0995273,-8.2066809,-12.4452694,-10.105629301780027,-3.4886578252799154,4.422610577539899
LC11016067,CC,component,wing lh,40000003,LH Wing 3,156.1667,-4.5384,96.0,-1.25686655,-3.3497381,-4.871506695,-5.678835508303052,-2.043928124376407,2.7703906144199664
LC11016067,CC,component,wing lh,40000004,LH Wing 4,162.1482,-5.0619,96.0,-0.60568424,-1.6246045,-2.271923383,-2.9481344621206915,-0.3264419043866269,0.9296215092560374
LC11016067,CC,component,wing lh,40000005,LH Wing 5,168.1297,-5.5854,96.0,-0.46675946,-1.25923306,-0.9021072381999999,-3.342626751833066,-0.9934708693247387,0.6826776248960016
LC11016067,CC,component,wing lh,40000006,LH Wing 6,174.1111,-6.1089,96.0,-1.41172217,-3.83045042,-4.715416261,-4.789389414951927,4.653362184953039,-1.8284313655350388
LC11016067,CC,component,wing rh,50000001,RH Wing 1,146.164,3.6555,96.0,-2.2391679,-6.042243,-9.435626,-3.5789107970000487,-5.512670730799755,4.203560437449823
LC11016067,CC,component,wing rh,50000002,RH Wing 2,150.1847,4.0157,96.0,-3.0355695,-8.2205828,-12.8916413,7.076234911310053,-2.8906162436101113,0.22099402581011418
LC11016067,CC,component,wing rh,50000003,RH Wing 3,156.1667,4.5384,96.0,-1.22175715,-3.3356874,-5.23008742,4.382685732048003,-2.126594814563987,0.35398613615984686
LC11016067,CC,component,wing rh,50000004,RH Wing 4,162.1482,5.0619,96.0,-0.58442671,-1.6106343,-2.574855577,2.3914016311332773,-0.4518046168633987,-0.3340859402790102
LC11016067,CC,component,wing rh,50000005,RH Wing 5,168.1297,5.5854,96.0,-0.44658096,-1.24217769,-2.036551976,1.515383925148413,-0.30783601285122586,-0.29891515307099326
LC11016067,CC,component,wing rh,50000006,RH Wing 6,174.1111,6.1089,96.0,-1.36867586,-3.85163495,-5.2028245992,3.761038335978469,4.532827486186989,-4.054094869939036
LC11016067,ALL,vehicle,vehicle,1,Nosecone,102.3575,0.0,100.0,26.921677940000002,-9.175089902000003,-33.03587166,-0.6822284217920469,67.23666349579071,-1.817736582744942
LC11016067,ALL,vehicle,vehicle,2,Fwd Body 1,108.97,0.0,100.0,-22.9280161572,-88.458520569,-106.380703139,-58.06280060586323,118.066099344127,-47.67203048693773
LC11016067,ALL,vehicle,vehicle,3,Fwd Body 2,118.97,0.0,100.0,-52.386876541,-79.0658028077,-115.52252482200001,42.75299434220324,26.35449995235649,-33.67979586085676
LC11016067,ALL,vehicle,vehicle,4,Mid Body 1,128.97,0.0,100.0,-28.0545431264,-76.384581494,-113.2007854,-40.40709413123113,-19.895733665498483,28.005507618679985
LC11016067,ALL,vehicle,vehicle,5,Mid Body 2,138.97,0.0,100.0,-31.0529342678,-84.290216741,-133.6275000853,-17.371600207343363,50.249044960532046,-11.702119451743783
LC11016067,ALL,vehicle,vehicle,6,Mid Body 3,148.97,0.0,100.0,-41.981376475,-113.651348502,-186.1285642208,-136.45512643119218,-102.84840113754763,16.508808139667963
LC11016067,ALL,vehicle,vehicle,7,Mid Body 4,158.97,0.0,100.0,-39.332440575,-109.187590571,-142.43945495158,-34.414303022640524,39.841074002521054,5.838437424714357
LC11016067,ALL,vehicle,vehicle,8,Aft Body 1,168.97,0.0,100.0,-26.872375491,-77.059715194,-117.9409990972,-64.19054726825561,-105.48995344096693,61.97031813830836
LC11016067,ALL,vehicle,vehicle,9,Aft Body 2,178.97,0.0,100.0,-3.8351223539,-61.313307045,-92.7874593312,23.252790428549815,28.492271066323156,-26.9378310368611
LC11016067,ALL,vehicle,vehicle,10,Aft Body 3,189.485,0.0,100.0,-34.71503916,-71.8054312,-97.529426433,135.96012574181896,-182.0127009769858,127.88453803883749
LC11016074,ALL,component,fuselage,30000001,Nosecone,102.3575,0.0,100.0,34.742482009999996,-10.500849520000001,-35.025153327,-1.2499087973874339,65.52915266435411,-2.901205439520254
LC11016074,ALL,component,fuselage,30000002,Fwd Body 1,108.97,0.0,100.0,33.763794152799996,-96.822251845,-118.928706819,-63.67631052489742,77.77267620160637,-45.15327614444868
LC11016074,ALL,component,fuselage,30000003,Fwd Body 2,118.97,0.0,100.0,9.4072206144,-86.10396450100001,-126.082772688,46.20007331291163,61.50983757438371,-35.16244791600184
LC11016074,ALL,component,fuselage,30000004,Mid Body 1,128.97,0.0,100.0,28.2090508685,-80.948566347718,-120.0469190228,-42.563310550777715,-31.551810519951687,19.046177532733054
LC11016074,ALL,component,fuselage,30000005,Mid Body 2,138.97,0.0,100.0,30.452305437,-85.7720885508,-135.807074274,-12.51351070896817,42.5323510520393,-12.072536379126177
LC11016074,ALL,component,fuselage,30000006,Mid Body 3,148.97,0.0,100.0,30.3300079646,-85.7762221416,-143.3224946864,-13.68191050963469,-117.29571823023434,-6.0642508714390715
LC11016074,ALL,component,fuselage,30000007,Mid Body 4,158.97,0.0,100.0,35.90566134359,-99.5315150711,-127.847116239,1.9851263018263126,57.230366909101576,-9.978774650833657
LC11016074,ALL,component,fuselage,30000008,Aft Body 1,168.97,0.0,100.0,25.13019083,-68.52398933665,-106.642323053,-29.71780349364235,-121.3668330007713,56.17289293923386
LC11016074,ALL,component,fuselage,30000009,Aft Body 2,178.97,0.0,100.0,28.667494292,-43.580798519,-70.218128889,22.84714105151852,-14.327950115683052,15.093256074163037
LC11016074,ALL,component,fuselage,30000010,Aft Body 3,186.985,0.0,100.0,-3.1398048419999998,-26.39434298763,-40.117699573,-16.490868481638245,47.383334694985024,-38.2662831618909
LC11016074,ALL,component,tail lh,70000004,Fin LH 4,188.1517863,-12.894,106.6768274,0.6588246,-2.45552401,-4.48962228,0.2060334927441545,-0.2734800781327067,-0.5423421525609342
LC11016074,ALL,component,tail lh,70000003,Fin LH 3,186.7453776,-10.46066667,105.6927033,1.1495839,-4.06007476,-7.269270523,2.306020926580743,6.830267550721601,-4.650987347489263
LC11016074,ALL,component,tail lh,70000002,Fin LH 2,185.3389688,-8.027333333,104.7085793,1.2238797,-4.58931367,-8.3838453894,2.0460742763890494,6.781447360258198,-4.720597285488566
LC11016074,ALL,component,tail lh,70000001,Fin LH 1,183.3349327,-4.56,103.30627,2.1027066,-7.25608274,-12.814943711,12.074128785183234,19.06395634898672,-10.908574425098323
LC11016074,ALL,component,tail lower,60000004,Fin Lower 4,186.644473,0.0,90.83075,0.4408752,-2.9720006745000003,-1.687183,-0.9017567464248373,3.419560520141033,-0.37196888505593506
LC11016074,ALL,component,tail lower,60000003,Fin Lower 3,185.3776247,0.0,93.025,0.5089324,-3.9125862899999997,-1.9679321,-3.4220310828999914,3.613904628917055,-1.5849433049646677
LC11016074,ALL,component,tail lower,60000002,Fin Lower 2,184.4322155,0.0,94.6625,0.733841,-4.8978052100000005,-2.8642811,-4.491006014915001,5.2070191344229215,-3.500055832267094
LC11016074,ALL,component,tail lower,60000001,Fin Lower 1,183.4868063,0.0,96.3,0.856197,-5.407608411,-3.3733643,-5.189829854045911,6.323381046764894,-5.263083109988088
LC11016074,ALL,component,tail rh,80000001,Fin RH 1,183.3349327,4.56,103.30627,2.0519802,-5.7389392,-8.16358,-5.636074727484015,17.08734186968013,-16.00767830980817
LC11016074,ALL,component,tail rh,80000002,Fin RH 2,185.3389688,8.027333333,104.7085793,1.1379749,-3.4252614,-4.12508247,-2.050701494793998,7.84321078027358,-7.579572556168273
LC11016074,ALL,component,tail rh,80000003,Fin RH 3,186.7453776,10.46066667,105.6927033,1.0742069,-3.3045575,-3.866491,-1.7392098742748203,8.382042322605571,-6.542652697173935
LC11016074,ALL,component,tail rh,80000004,Fin RH 4,188.1517863,12.894,106.6768274,0.580072,-1.86231882,-1.97357733,-0.29892706330167584,2.901566418192658,-1.37706210227185
LC11016074,CC,component,wing lh,40000001,LH Wing 1,146.164,-3.6555,96.0,2.2928529,-6.126835,-9.2243286,1.312149643899943,-5.743263737999769,4.314013731449904
LC11016074,CC,component,wing lh,40000002,LH Wing 2,150.1847,-4.0157,96.0,3.0995273,-8.2545661,-12.5171107,-10.162801339290013,-4.501917717389915,0.2954471238599581
LC11016074,CC,component,wing lh,40000003,LH Wing 3,156.1667,-4.5384,96.0,1.25686655,-3.3203868,-4.827479501,-5.633781605495415,-2.40092585913078,0.3566655536099006
LC11016074,CC,component,wing lh,40000004,LH Wing 4,162.1482,-5.0619,96.0,0.60568424,-1.5851342,-2.212716532,-2.881822976402816,-0.48974663015638953,-0.3372123621159915
LC11016074,CC,component,wing lh,40000005,LH Wing 5,168.1297,-5.5854,96.0,0.46675946,-1.21015171,-0.828489004,-3.258988056980627,-1.1090812000618087,-0.30592753351695023
LC11016074,CC,component,wing lh,40000006,LH Wing 6,174.1111,-6.1089,96.0,1.41172217,-3.61788247,-4.396562203,-4.539692978993685,4.124488492336695,-3.6729113917460836
LC11016074,CC,component,wing rh,50000001,RH Wing 1,146.164,3.6555,96.0,2.2391679,-6.144293,-9.58871,-3.650223945999983,-6.384846505199903,3.1357616335500325
LC11016074,CC,component,wing rh,50000002,RH Wing 2,150.1847,4.0157,96.0,3.0355695,-8.2685822,-12.9636347,7.119216782989952,-3.8822297905899177,4.528567016790021
LC11016074,CC,component,wing rh,50000003,RH Wing 3,156.1667,4.5384,96.0,1.22175715,-3.3064839,-5.18628591,4.345459015354038,-2.4717779804268503,2.779998741749978
LC11016074,CC,component,wing rh,50000004,RH Wing 4,162.1482,5.0619,96.0,0.58442671,-1.5715115,-2.516171891,2.3352853740638864,-0.6083172456621924,0.9289588190389964
LC11016074,CC,component,wing rh,50000005,RH Wing 5,168.1297,5.5854,96.0,0.44658096,-1.19376692,-1.963933428,1.444074632738193,-0.4176953698956254,0.6752104789880491
LC11016074,CC,component,wing rh,50000006,RH Wing 6,174.1111,6.1089,96.0,1.36867586,-3.63746709,-4.881572176,3.545495567702403,3.9878353610445174,-1.824428698817087
LC11016074,ALL,vehicle,vehicle,1,Nosecone,102.3575,0.0,100.0,34.742482009999996,-10.500849520000001,-35.025153327,-1.2499087973874339,65.52915266435411,-2.901205439520254
LC11016074,ALL,vehicle,vehicle,2,Fwd Body 1,108.97,0.0,100.0,33.763794152799996,-96.822251845,-118.928706819,-63.67631052489742,77.77267620160637,-45.15327614444868
LC11016074,ALL,vehicle,vehicle,3,Fwd Body 2,118.97,0.0,100.0,9.4072206144,-86.10396450100001,-126.082772688,46.20007331291163,61.50983757438371,-35.16244791600184
LC11016074,ALL,vehicle,vehicle,4,Mid Body 1,128.97,0.0,100.0,28.2090508685,-80.948566347718,-120.0469190228,-42.563310550777715,-31.551810519951687,19.046177532733054
LC11016074,ALL,vehicle,vehicle,5,Mid Body 2,138.97,0.0,100.0,30.941168137,-87.0996425508,-137.841504274,-17.972565172967734,49.8290963833424,-18.096127282229645
LC11016074,ALL,vehicle,vehicle,6,Mid Body 3,148.97,0.0,100.0,41.0144780646,-114.6000040416,-187.5517369964,-137.69401489013399,-182.29039342251053,7.558919539464114
LC11016074,ALL,vehicle,vehicle,7,Mid Body 4,158.97,0.0,100.0,38.84476197359,-107.3673466711,-139.709547122,-33.99527617524109,32.097908541451034,-1.5136928858228202
LC11016074,ALL,vehicle,vehicle,8,Aft Body 1,168.97,0.0,100.0,27.24302852,-74.07156486665,-113.459949622,-62.45660865506579,-125.82783225256935,51.69446734986195
LC11016074,ALL,vehicle,vehicle,9,Aft Body 2,178.97,0.0,100.0,32.122406672,-58.047180784,-87.888230632,22.46001567698022,8.982131920100073,-9.700945523776682
LC11016074,ALL,vehicle,vehicle,10,Aft Body 3,189.485,0.0,100.0,7.728676758,-66.51235126813,-89.5900359164,130.62004367085046,-129.4673563073993,124.39095600785913
LC11016094,ALL,component,fuselage,30000001,Nosecone,102.3575,0.0,100.0,30.779426825,13.530190280000001,-29.620855058599997,3.6712117738788947,72.28320009360777,14.530563047259875
LC11016094,ALL,component,fuselage,30000002,Fwd Body 1,108.97,0.0,100.0,37.188579815,77.65647770000001,-18.530636788,60.922033226181156,23.273105612511245,26.12855947515891
LC11016094,ALL,component,fuselage,30000003,Fwd Body 2,118.97,0.0,100.0,9.240206888000001,88.5219341103,-96.638834351,-45.09704757721556,104.89689748907585,23.25093280440342
LC11016094,ALL,component,fuselage,30000004,Mid Body 1,128.97,0.0,100.0,28.25533550181,73.3612164124,-117.74820873,-26.39720502211094,-29.230171715233155,-14.469565846513433
LC11016094,ALL,component,fuselage,30000005,Mid Body 2,138.97,0.0,100.0,30.493866708,83.0054618436,-128.2140530957,-31.280733902127395,21.03816989317056,5.647483232231025
LC11016094,ALL,component,fuselage,30000006,Mid Body 3,148.97,0.0,100.0,30.2354369492,85.1233995819,-128.149571155,-50.273740776952764,-107.38322023147339,-4.390774099958435
LC11016094,ALL,component,fuselage,30000007,Mid Body 4,158.97,0.0,100.0,35.856918761,101.23569142634,-112.723267749,-56.62530442222487,48.08966447362036,2.447857847904743
LC11016094,ALL,component,fuselage,30000008,Aft Body 1,168.97,0.0,100.0,25.07082197,70.6793044225,-87.30515466,-23.921037596875067,-120.44950749619238,-69.90817830737615
LC11016094,ALL,component,fuselage,30000009,Aft Body 2,178.97,0.0,100.0,27.8892561303,44.5078571151,16.057254195000002,37.618014850874715,-193.89688201372923,-11.840622389816417
LC11016094,ALL,component,fuselage,30000010,Aft Body 3,186.985,0.0,100.0,-5.211271732,31.229616141,17.261955538,9.571372414875896,117.51354412404135,32.24793784823669
LC11016094,ALL,component,tail lh,70000004,Fin LH 4,188.1517863,-12.894,106.6768274,0.6588246,12.364730605,23.37578739,-7.9688477539125415,33.969065839610266,-11.072626190524261
LC11016094,ALL,component,tail lh,70000003,Fin LH 3,186.7453776,-10.46066667,105.6927033,1.1495839,17.61280865,30.94711934,-11.104303494275882,20.6237340902062,2.4226383717350473
LC11016094,ALL,component,tail lh,70000002,Fin LH 2,185.3389688,-8.027333333,104.7085793,1.2238797,19.7774369,35.4493248628,-5.944404267665959,6.068613264384112,8.818666176538954
LC11016094,ALL,component,tail lh,70000001,Fin LH 1,183.3349327,-4.56,103.30627,2.1027066,22.822116829,33.2044274323,-45.77120290327275,-20.104790357596357,31.938184876632477
LC11016094,ALL,component,tail lower,60000004,Fin Lower 4,186.644473,0.0,90.83075,0.4408752,3.07819425,-1.687183,0.9353630424574817,3.419560520141033,0.6164696114897197
LC11016094,ALL,component,tail lower,60000003,Fin Lower 3,185.3776247,0.0,93.025,0.5089324,4.03169819,-1.9679321,3.513673317920052,3.613904628917055,1.8486395163506586
LC11016094,ALL,component,tail lower,60000002,Fin Lower 2,184.4322155,0.0,94.6625,0.733841,5.066251328,-2.8642811,4.623180099487968,5.2070191344229215,3.8679626489087013
LC11016094,ALL,component,tail lower,60000001,Fin Lower 1,183.4868063,0.0,96.3,0.856197,5.600531296,-3.3733643,5.341470127225989,6.323381046764894,5.692426763690037
LC11016094,ALL,component,tail rh,80000001,Fin RH 1,183.3349327,4.56,103.30627,2.0519802,-8.822864789999999,28.269680207,39.20003942421977,-17.298811280419613,-2.3460722297406846
LC11016094,ALL,component,tail rh,80000002,Fin RH 2,185.3389688,8.027333333,104.7085793,1.1379749,-11.14551104,31.24592311,5.544353509236316,5.484300652038655,4.87421550638328
LC11016094,ALL,component,tail rh,80000003,Fin RH 3,186.7453776,10.46066667,105.6927033,1.0742069,-9.726867870000001,27.60010625,10.462834572353131,18.43931200503721,9.967249812481896
LC11016094,ALL,component,tail rh,80000004,Fin RH 4,188.1517863,12.894,106.6768274,0.580072,-7.71783234,21.03328855,8.085746181431887,31.29594762003444,13.474181394159132
LC11016094,CC,component,wing lh,40000001,LH Wing 1,146.164,-3.6555,96.0,2.2928529,6.025066,-7.288161742,1.7191897348250222,-1.8603180629459075,-3.003785635549889
LC11016094,CC,component,wing lh,40000002,LH Wing 2,150.1847,-4.0157,96.0,3.0995273,8.2066809,-8.251738137,-14.604632685093861,-10.185165656482923,-4.422610577539899
LC11016094,CC,component,wing lh,40000003,LH Wing 3,156.1667,-4.5384,96.0,1.25686655,3.3497381,-0.68708809,-9.025856299725945,-1.5695804184929898,-2.7703906144199664
LC11016094,CC,component,wing lh,40000004,LH Wing 4,162.1482,-5.0619,96.0,0.60568424,1.6246045,1.6407907468,-4.1741547257138905,0.7802224913924363,-0.9296215092560374
LC11016094,CC,component,wing lh,40000005,LH Wing 5,168.1297,-5.5854,96.0,0.46675946,1.25923306,14.664916472,-23.369245744453195,-10.686939519079715,-0.6826776248960016
LC11016094,CC,component,wing lh,40000006,LH Wing 6,174.1111,-6.1089,96.0,1.41172217,3.83045042,1.998461795,-8.702186169520473,9.897027227942488,1.8284313655350388
LC11016094,CC,component,wing rh,50000001,RH Wing 1,146.164,3.6555,96.0,2.2391679,6.042243,-6.9772648,0.5776563790000182,-1.234953701600034,-4.203560437449823
LC11016094,CC,component,wing rh,50000002,RH Wing 2,150.1847,4.0157,96.0,3.0355695,8.2205828,-7.8481216,17.693396804860072,-10.831801430949781,-0.22099402581011418
LC11016094,CC,component,wing rh,50000003,RH Wing 3,156.1667,4.5384,96.0,1.22175715,3.3356874,-0.28556672899999996,10.322110020148614,-1.497480748618301,-0.35398613615984686
LC11016094,CC,component,wing rh,50000004,RH Wing 4,162.1482,5.0619,96.0,0.58442671,1.6106343,1.985951998,4.713491129455804,0.9017415618076257,0.3340859402790102
LC11016094,CC,component,wing rh,50000005,RH Wing 5,168.1297,5.5854,96.0,0.44658096,1.24217769,15.850848275,25.163874476937977,-11.37200093573847,0.29891515307099326
LC11016094,CC,component,wing rh,50000006,RH Wing 6,174.1111,6.1089,96.0,1.36867586,3.85163495,2.423304236,9.752073425205595,10.596937676233608,4.054094869939036
LC11016094,ALL,vehicle,vehicle,1,Nosecone,102.3575,0.0,100.0,30.779426825,13.530190280000001,-29.620855058599997,3.6712117738788947,72.28320009360777,14.530563047259875
LC11016094,ALL,vehicle,vehicle,2,Fwd Body 1,108.97,0.0,100.0,37.188579815,77.65647770000001,-18.530636788,60.922033226181156,23.273105612511245,26.12855947515891
LC11016094,ALL,vehicle,vehicle,3,Fwd Body 2,118.97,0.0,100.0,9.240206888000001,88.5219341103,-96.638834351,-45.09704757721556,104.89689748907585,23.25093280440342
LC11016094,ALL,vehicle,vehicle,4,Mid Body 1,128.97,0.0,100.0,28.25533550181,73.3612164124,-117.74820873,-26.39720502211094,-29.230171715233155,-14.469565846513433
LC11016094,ALL,vehicle,vehicle,5,Mid Body 2,138.97,0.0,100.0,30.982729408,84.3043198436,-130.2259130957,-25.970256348127805,28.20911593346682,11.618364683132313
LC11016094,ALL,vehicle,vehicle,6,Mid Body 3,148.97,0.0,100.0,40.9199070492,113.6808439819,-157.401885534,72.35773333204997,-179.51848100927236,-16.386753274458897
LC11016094,ALL,vehicle,vehicle,7,Mid Body 4,158.97,0.0,100.0,38.796019391,109.18531322634,-108.00365032319999,-19.847294036339008,19.136416514156736,-5.5668351073873055
LC11016094,ALL,vehicle,vehicle,8,Aft Body 1,168.97,0.0,100.0,27.18365966,76.4790726225,-51.094782392,10.608899701346672,-153.71854740135495,-64.51052280990734
LC11016094,ALL,vehicle,vehicle,9,Aft Body 2,178.97,0.0,100.0,31.3441685103,59.6355119451,68.0162816438,36.95319909751288,-429.64392414664144,13.987363453423313
LC11016094,ALL,vehicle,vehicle,10,Aft Body 3,189.485,0.0,100.0,5.657209868,74.035694039,184.09634184130002,-142.28930016803224,768.4167713592469,-141.16656224722828
LC11016123,ALL,component,fuselage,30000001,Nosecone,102.3575,0.0,100.0,30.69363775,12.40371563,-27.670021723,6.815854706097753,71.1605990422795,13.782869144154802
LC11016123,ALL,component,fuselage,30000002,Fwd Body 1,108.97,0.0,100.0,37.0860081746,65.87547326100001,-5.932657917999993,55.09416333075569,22.0151143765097,16.202330566266028
LC11016123,ALL,component,fuselage,30000003,Fwd Body 2,118.97,0.0,100.0,9.526031848699999,90.540383855,-86.099919186,-51.850843382075254,105.1474619509936,29.67657817361942
LC11016123,ALL,component,fuselage,30000004,Mid Body 1,128.97,0.0,100.0,28.332747685,77.5977640619,-110.91802279805,-26.19525542561496,-23.071456771329395,-19.397457983252025
LC11016123,ALL,component,fuselage,30000005,Mid Body 2,138.97,0.0,100.0,30.6388496424,84.1359120243,-124.071943852,-34.220951045510446,25.815123184402182,-3.8694732213898533
LC11016123,ALL,component,fuselage,30000006,Mid Body 3,148.97,0.0,100.0,30.4372997181,83.9626678781,-127.1453575,-57.08340177456921,-101.726584576405,-3.307766196987359
LC11016123,ALL,component,fuselage,30000007,Mid Body 4,158.97,0.0,100.0,36.098156015,97.0339465469,-115.303862143,-59.97622800318641,54.17090329684288,-4.840064798523599
LC11016123,ALL,component,fuselage,30000008,Aft Body 1,168.97,0.0,100.0,25.165414304,65.2977822011,-91.4260330254,-28.280557680091988,-118.94894270608711,-70.53754256334105
LC11016123,ALL,component,fuselage,30000009,Aft Body 2,178.97,0.0,100.0,27.8028293148,34.0025747054,14.415448159000002,45.35585207385384,-200.20632810731914,-26.707290165326413
LC11016123,ALL,component,fuselage,30000010,Aft Body 3,186.985,0.0,100.0,-5.2967402696,26.651550293,14.3181228388,8.865246260240838,126.1602498927441,41.92272900081662
LC11016123,ALL,component,tail lh,70000004,Fin LH 4,188.1517863,-12.894,106.6768274,0.6454764,11.220795396,20.698533814,-7.217729022712547,31.14841473270326,-9.998684293616861
LC11016123,ALL,component,tail lh,70000003,Fin LH 3,186.7453776,-10.46066667,105.6927033,1.1326565,15.940531537,27.0756813625,-9.740188385340389,19.864902921834073,2.483517362123621
LC11016123,ALL,component,tail lh,70000002,Fin LH 2,185.3389688,-8.027333333,104.7085793,1.2138714,17.791754440000002,30.808009050000003,-5.042855632862484,6.119404522816694,8.55272231703293
LC11016123,ALL,component,tail lh,70000001,Fin LH 1,183.3349327,-4.56,103.30627,2.1030003,20.4224423,27.71409741,-39.321010955169186,-15.935337332177369,29.78934670275703
LC11016123,ALL,component,tail lower,60000004,Fin Lower 4,186.644473,0.0,90.83075,0.4004753,-0.778558014,-1.8464863,-0.22131462049250672,3.800102817505092,4.251966743870611
LC11016123,ALL,component,tail lower,60000003,Fin Lower 3,185.3776247,0.0,93.025,0.4707204,-1.3541130282,-2.1466112,-1.4657145684935955,4.039927375783293,3.6200361802169425
LC11016123,ALL,component,tail lower,60000002,Fin Lower 2,184.4322155,0.0,94.6625,0.6902545,-1.1738658999999998,-3.1169244,-1.5838706031199763,5.794692955541791,4.015367782201395
